Date,BHP.AX,ILU.AX,RIO.AX,SER.AX
2020-06-23,35.63999938964844,4.344089984893799,98.05000305175781,0.05000000074505806
2020-06-24,35.900001525878906,4.4101409912109375,98.68000030517578,0.05000000074505806
2020-06-25,35.04999923706055,4.313604831695557,97.05999755859375,0.05000000074505806
2020-06-26,36.04999923706055,4.333928108215332,98.98999786376953,0.054999999701976776
2020-06-29,35.380001068115234,4.201827049255371,97.2699966430664,0.054999999701976776
2020-06-30,35.81999969482422,4.339008808135986,97.95999908447266,0.05000000074505806
2020-07-01,35.81999969482422,4.2932820320129395,97.1500015258789,0.05999999865889549
2020-07-02,36.0099983215332,4.2932820320129395,97.80999755859375,0.05999999865889549
2020-07-03,36.2599983215332,4.460948944091797,96.38999938964844,0.05999999865889549
2020-07-06,35.650001525878906,4.389817237854004,95.44999694824219,0.05999999865889549
2020-07-07,36.099998474121094,4.506676197052002,96.29000091552734,0.05000000074505806
2020-07-08,35.75,4.471109867095947,95.54000091552734,0.05000000074505806
2020-07-09,36.459999084472656,4.471109867095947,98.66999816894531,0.05000000074505806
2020-07-10,36.189998626708984,4.440625190734863,97.98999786376953,0.05000000074505806
2020-07-13,36.970001220703125,4.521917819976807,99.83999633789062,0.05000000074505806
2020-07-14,37.08000183105469,4.47619104385376,101.25,0.05000000074505806
2020-07-15,38.0,4.593050003051758,104.9800033569336,0.054999999701976776
2020-07-16,37.7599983215332,4.587968826293945,103.51000213623047,0.05000000074505806
2020-07-17,37.91999816894531,4.532080173492432,104.13999938964844,0.05000000074505806
2020-07-20,38.380001068115234,4.562564849853516,105.11000061035156,0.05000000074505806
2020-07-21,38.79999923706055,4.68450403213501,106.08999633789062,0.054999999701976776
2020-07-22,37.5,4.694665908813477,104.4800033569336,0.05999999865889549
2020-07-23,37.25,4.699747085571289,103.47000122070312,0.05999999865889549
2020-07-24,37.08000183105469,4.674343109130859,102.91999816894531,0.05999999865889549
2020-07-27,37.400001525878906,4.725151062011719,102.88999938964844,0.07000000029802322
2020-07-28,38.04999923706055,4.760715961456299,104.11000061035156,0.05999999865889549
2020-07-29,37.29999923706055,4.669261932373047,103.4000015258789,0.07999999821186066
2020-07-30,37.83000183105469,4.770877838134766,104.5,0.09000000357627869
2020-07-31,36.75,4.598130226135254,102.0,0.09000000357627869
2020-08-03,37.34000015258789,4.674343109130859,103.0,0.07999999821186066
